id,host_resp_rate_pct,host_accept_rate_pct,host_listings_count,latitude,longitude,accommodates,bedrooms,beds,price_usd,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,clusters,cluster
42073272,100,100,1,37.76993,-122.44894,2,1.55,2.0,85.0,30,90,0,20,20,128,7,3,0,4.43,4.71,4.0,5.0,5.0,5.0,4.43,1,1,0,0,0.29,1,pink
42094030,88,88,1,37.71768,-122.447,3,2.0,2.0,90.0,30,90,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0.05,1,pink
42121425,100,73,619,37.77938,-122.42154,2,1.0,1.0,134.0,2,1125,15,15,15,15,19,19,1,4.68,4.42,4.95,4.95,4.68,4.74,4.53,19,12,7,0,2.25,1,pink
42136964,88,88,1,37.71343,-122.40124,4,1.0,2.0,85.0,1,1125,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.06,1,pink
42139985,100,67,1,37.76633,-122.4292,4,1.0,2.0,160.0,30,1125,22,52,82,357,5,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.6,1,1,0,0,0.22,1,pink
42152933,100,82,9,37.80473,-122.41624,2,1.0,1.0,395.0,4,8,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9,8,1,0,0.03,1,pink
42157054,100,99,33,37.75525,-122.43883,2,1.0,1.0,165.0,30,181,0,0,0,0,7,2,0,4.57,4.43,4.43,5.0,5.0,5.0,4.14,4,4,0,0,0.21,1,pink
42161427,100,98,2,37.7579,-122.41959,8,3.0,4.0,525.0,1,29,0,0,3,272,11,5,2,4.91,4.73,4.82,5.0,5.0,5.0,4.82,2,1,1,0,0.61,1,pink
42178642,100,100,1,37.79109,-122.44214,6,4.0,4.0,495.0,30,180,30,60,90,365,1,1,0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1,1,0,0,0.51,1,pink
42203080,98,16,115,37.79,-122.40584,2,1.55,1.0,391.0,2,1125,30,57,87,362,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,0,15,0,0.41,1,pink
42205156,98,16,115,37.78948,-122.40576,2,1.55,1.0,391.0,2,1125,30,57,87,362,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,0,15,0,0.17,1,pink
42205587,98,16,115,37.79087,-122.4059,2,1.55,1.0,391.0,2,1125,30,56,86,361,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,15,0,15,0,0.06,1,pink
42206227,98,16,115,37.79031,-122.40601,2,1.55,1.0,391.0,2,1125,30,56,86,361,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,0,15,0,0.41,1,pink
42206528,98,16,115,37.78939,-122.40806,2,1.55,1.0,391.0,2,1125,30,57,87,362,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,0,15,0,0.03,1,pink
42209720,100,99,1,37.73325,-122.41484,3,1.0,2.0,144.0,2,28,23,53,83,83,175,66,2,4.95,4.93,4.9,4.99,5.0,4.95,4.88,1,1,0,0,6.05,1,pink
42221751,60,95,27,37.7879,-122.41189,4,1.0,2.0,243.0,5,1125,0,18,48,228,8,8,0,4.63,4.88,4.75,4.88,4.88,4.75,4.63,4,4,0,0,0.69,1,pink
42225903,60,95,27,37.78804,-122.41374,4,1.0,2.0,243.0,5,1125,0,18,48,228,2,2,0,4.5,4.5,5.0,5.0,5.0,4.0,4.0,4,4,0,0,0.33,1,pink
42226307,60,95,27,37.79007,-122.41314,4,1.0,2.0,243.0,5,1125,0,18,48,228,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,0,0,0.35,1,pink
42227073,60,95,27,37.79002,-122.41304,4,1.0,2.0,243.0,5,1125,0,18,48,228,2,2,0,5.0,5.0,5.0,4.0,4.5,5.0,5.0,4,4,0,0,0.34,1,pink
42278240,88,88,1,37.72674,-122.46278,4,1.0,2.0,89.0,1,28,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.06,1,pink
42296655,100,100,2,37.73019,-122.38315,3,3.0,3.0,105.0,30,90,0,0,0,248,6,0,0,4.83,4.83,4.83,5.0,5.0,4.83,5.0,2,2,0,0,0.18,1,pink
42307530,100,50,2,37.75023,-122.41854,4,2.0,2.0,120.0,30,1125,29,59,89,179,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,0.16,1,pink
42336333,88,88,49,37.72174,-122.43262,2,1.0,1.0,61.0,2,28,22,32,32,70,3,1,0,4.67,5.0,4.0,5.0,5.0,4.67,4.33,10,4,6,0,0.1,1,pink
42336611,88,88,49,37.71995,-122.43422,2,1.0,1.0,58.0,2,28,0,0,23,113,4,1,0,5.0,5.0,5.0,5.0,5.0,4.25,4.75,10,4,6,0,0.12,1,pink
42353772,100,80,5,37.78477,-122.48158,4,2.0,2.0,225.0,30,1125,0,0,0,274,5,4,1,5.0,5.0,5.0,5.0,5.0,4.8,5.0,5,5,0,0,0.24,1,pink
42355619,95,97,13,37.76645,-122.40784,2,1.0,1.0,102.0,30,366,29,59,89,119,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,1,2,0,0.1,1,pink
42366245,100,100,1,37.71522,-122.44366,7,3.0,4.0,270.0,1,27,21,51,81,339,39,39,1,4.92,4.85,4.97,4.9,4.95,4.82,4.85,1,1,0,0,4.78,1,pink
42414518,100,98,72,37.73191,-122.47984,5,2.0,2.0,285.0,2,1125,0,0,0,0,98,41,0,4.84,4.87,4.92,4.95,4.95,4.91,4.73,2,2,0,0,3.25,1,pink
42417490,99,74,118,37.77756,-122.42065,2,1.55,1.0,99.0,3,14,5,5,5,5,22,20,3,4.91,4.95,4.95,4.64,5.0,4.91,4.95,43,42,1,0,0.66,1,pink
42433950,100,99,3,37.75934,-122.40814,3,1.0,2.0,121.0,3,28,12,35,65,73,64,39,1,4.97,5.0,4.97,4.92,4.97,4.88,4.89,3,0,3,0,1.93,1,pink
42434687,100,89,6,37.80652,-122.41933,4,1.0,2.0,125.0,30,180,14,14,14,96,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,6,0,0,0.27,1,pink
42456584,60,88,5,37.78388,-122.40805,2,1.0,1.0,200.0,1,28,23,37,40,135,1,0,0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5,0,5,0,0.06,1,pink
42458125,100,100,3,37.75745,-122.4213,4,2.0,2.0,149.0,30,100,0,1,23,270,4,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,3,3,0,0,0.25,1,pink
42484367,100,100,4,37.79523,-122.41202,2,1.0,1.0,102.0,30,1125,3,8,8,247,2,1,0,4.5,4.5,4.5,4.5,4.5,5.0,4.5,4,1,3,0,0.15,1,pink
42484382,100,100,4,37.79575,-122.41056,2,1.0,1.0,96.0,30,1125,3,8,8,247,5,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,4,1,3,0,0.16,1,pink
42484387,100,100,4,37.797,-122.41051,1,1.0,1.0,105.0,30,1125,3,8,8,247,6,3,1,4.83,5.0,4.83,4.83,5.0,4.67,4.17,4,1,3,0,0.39,1,pink
42515202,100,91,6,37.79102,-122.40678,4,1.0,2.0,219.0,1,1125,16,34,57,306,5,5,0,4.6,4.6,5.0,5.0,5.0,4.8,4.0,4,0,4,0,0.44,1,pink
42515207,100,91,6,37.78935,-122.40495,4,1.0,2.0,219.0,1,1125,26,52,82,345,98,57,2,4.49,4.58,4.66,4.74,4.6,4.81,4.51,4,0,4,0,5.23,1,pink
42515322,100,91,6,37.7907,-122.40632,2,1.0,1.0,204.0,1,1125,28,52,82,345,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,0,4,0,0.18,1,pink
42515328,100,91,6,37.79065,-122.40489,2,1.0,1.0,204.0,1,1125,28,52,82,345,12,6,1,4.33,4.58,4.67,4.83,4.83,4.75,4.25,4,0,4,0,0.68,1,pink
42517230,100,97,1519,37.77712,-122.39471,2,1.0,1.0,145.0,30,731,3,33,63,338,2,1,0,4.5,5.0,5.0,5.0,4.5,5.0,4.5,31,31,0,0,0.07,1,pink
42517778,100,100,2,37.7596,-122.47675,4,1.0,3.0,92.0,1,21,13,25,42,304,38,16,2,4.82,4.89,4.82,4.95,4.95,4.87,4.87,2,0,2,0,1.13,1,pink
42525879,100,97,1,37.74349,-122.41089,3,2.0,2.0,295.0,2,1125,3,3,3,3,40,19,2,4.95,5.0,4.82,4.97,4.95,5.0,4.87,1,1,0,0,1.19,1,pink
42557380,100,100,5,37.80265,-122.42533,2,1.0,2.0,120.0,30,60,30,60,90,315,1,1,0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5,0,5,0,0.88,1,pink
42585784,100,100,2,37.73138,-122.39497,8,4.0,5.0,320.0,3,29,21,48,78,78,66,39,3,4.97,5.0,5.0,5.0,4.98,4.74,4.94,2,2,0,0,2.54,1,pink
42603642,100,100,1,37.77627,-122.4915,6,3.0,3.0,249.0,1,90,0,0,0,0,267,104,8,4.72,4.79,4.58,4.88,4.9,4.88,4.69,1,1,0,0,8.4,1,pink
42624438,99,74,118,37.78807,-122.4095,4,1.55,2.0,156.0,2,30,2,5,5,5,22,17,1,5.0,5.0,5.0,5.0,5.0,4.95,4.91,43,42,1,0,1.06,1,pink
42646014,88,88,2,37.77317,-122.43805,4,2.0,2.0,325.0,2,1125,12,14,14,14,41,29,1,4.83,4.83,4.88,4.83,4.76,5.0,4.73,1,1,0,0,2.61,1,pink
42662089,100,100,240,37.78878,-122.40923,3,1.55,2.0,118.0,1,7,0,5,5,5,13,4,0,4.92,5.0,4.92,5.0,5.0,4.92,5.0,68,68,0,0,0.49,1,pink
42692601,100,73,619,37.7871,-122.41137,4,1.55,2.0,177.0,2,1125,10,10,10,10,49,29,0,4.9,4.96,4.94,4.98,4.92,4.92,4.94,19,12,7,0,1.48,1,pink
42693338,100,100,1,37.77559,-122.46187,4,1.0,2.0,171.0,3,14,0,3,10,168,100,36,4,4.99,5.0,4.99,5.0,5.0,5.0,4.96,1,1,0,0,3.44,1,pink
42697619,99,97,4559,37.7805576,-122.40425879999998,4,2.0,2.0,173.0,31,1125,30,60,90,365,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,141,141,0,0,0.04,1,pink
42708820,100,100,240,37.78865,-122.40954,3,1.55,2.0,90.0,1,7,0,0,0,0,5,3,1,4.4,4.4,4.6,4.6,4.2,4.2,4.2,68,68,0,0,0.34,1,pink
42720400,100,100,1,37.751629,-122.432159,4,2.0,2.0,170.0,30,1125,2,31,58,177,5,1,0,5.0,5.0,4.8,5.0,5.0,5.0,4.8,1,1,0,0,0.18,1,pink
42757456,100,97,1519,37.78302,-122.38973,4,2.0,2.0,220.0,30,731,0,1,31,306,3,1,0,4.67,4.67,5.0,5.0,4.33,5.0,4.33,31,31,0,0,0.15,1,pink
42757602,100,97,1519,37.78119,-122.38925,4,2.0,2.0,158.0,30,731,30,43,43,296,3,2,0,5.0,5.0,4.67,4.33,4.67,5.0,4.67,31,31,0,0,0.2,1,pink
42758553,100,97,1519,37.78348,-122.38946,2,1.0,1.0,135.0,30,731,18,48,78,353,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.33,31,31,0,0,0.14,1,pink
42758709,100,97,1519,37.78338,-122.38977,2,1.0,1.0,135.0,30,731,20,50,80,355,4,3,0,4.0,4.0,4.0,4.0,4.5,4.25,4.0,31,31,0,0,0.19,1,pink
42758918,100,97,1519,37.78308,-122.38948,2,1.0,1.0,198.0,30,731,5,5,5,253,2,0,0,3.0,3.0,3.0,3.0,4.5,5.0,1.5,31,31,0,0,0.07,1,pink
42758981,100,97,1519,37.78193,-122.38996,2,1.0,1.0,150.0,30,731,0,9,39,314,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,31,31,0,0,0.06,1,pink
42815848,100,73,619,37.78696,-122.41099,4,1.55,2.0,177.0,2,1125,10,10,10,10,7,3,0,4.57,4.43,4.71,4.71,4.57,4.86,4.57,19,12,7,0,0.21,1,pink
42856533,100,99,1,37.73865,-122.48404,6,3.0,3.0,201.0,2,1125,12,42,72,72,74,44,3,4.68,4.58,4.61,4.85,4.91,4.81,4.53,1,1,0,0,3.98,1,pink
42867788,99,74,118,37.78697,-122.41104,4,1.55,2.0,119.0,2,30,0,0,0,0,26,23,3,5.0,5.0,5.0,4.96,5.0,4.92,4.85,43,42,1,0,1.26,1,pink
42914481,92,100,4,37.77806,-122.42364,2,1.0,1.0,121.0,1,1125,29,56,86,361,9,3,0,4.44,4.44,4.78,4.89,4.89,4.89,4.67,4,0,4,0,0.47,1,pink
42914792,92,100,4,37.7781,-122.42401,2,1.0,1.0,100.0,1,1125,29,59,89,364,20,4,1,3.9,3.95,4.35,4.2,4.1,4.55,4.15,4,0,4,0,0.91,1,pink
42914809,92,100,4,37.77822,-122.42418,2,1.0,1.0,103.0,1,1125,29,59,89,364,86,24,1,4.24,4.48,4.51,4.3,4.2,4.71,4.44,4,0,4,0,4.28,1,pink
42914824,92,100,4,37.77793,-122.42265,2,1.0,2.0,103.0,1,1125,28,57,87,362,97,53,1,4.44,4.68,4.7,4.43,4.37,4.78,4.55,4,0,4,0,3.33,1,pink
42941567,80,92,23,37.76768,-122.43643,2,1.55,1.0,95.0,30,1125,0,0,0,185,2,2,0,5.0,5.0,5.0,5.0,4.5,5.0,4.5,22,21,1,0,0.18,1,pink
42956000,88,100,2,37.77663,-122.456,1,1.55,1.0,60.0,30,90,0,1,1,48,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1,1,0,0,0.16,1,pink
42973015,100,100,6,37.74758,-122.44562,6,3.0,3.0,193.0,30,60,0,0,0,207,1,0,0,2.0,3.0,2.0,4.0,5.0,3.0,2.0,5,5,0,0,0.04,1,pink
42982252,100,93,16,37.72004,-122.39395,2,1.0,1.0,55.0,30,180,18,48,78,353,9,3,0,5.0,4.67,4.89,5.0,5.0,3.67,4.78,10,3,7,0,0.3,1,pink
43054806,100,75,1,37.75749,-122.43647,4,3.0,3.0,395.0,30,160,2,7,7,68,9,3,0,5.0,5.0,5.0,5.0,5.0,4.89,4.89,1,1,0,0,0.3,1,pink
43069186,100,41,11,37.71867,-122.45046,4,2.0,2.0,97.0,30,1125,10,40,70,345,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,6,0,0,0.07,1,pink
43069303,100,67,24,37.72063,-122.44992,1,1.0,1.0,43.0,120,1125,2,31,31,31,2,1,0,5.0,5.0,5.0,4.0,5.0,4.5,5.0,11,4,7,0,0.09,1,pink
43089212,100,100,5,37.72439,-122.40512,2,1.0,1.0,58.0,1,29,28,54,84,84,74,48,2,4.77,4.82,4.84,4.97,4.99,4.5,4.73,3,0,3,0,2.9,1,pink
43104480,100,88,10,37.7585,-122.39524,2,1.0,1.0,195.0,30,1125,28,58,88,363,8,3,1,4.38,4.63,4.38,4.88,5.0,4.5,3.88,10,10,0,0,0.29,1,pink
43126263,100,100,4,37.789551,-122.411423,2,1.0,1.0,332.0,1,1125,15,40,65,316,4,3,1,5.0,4.75,4.75,4.0,4.25,4.75,4.5,4,0,4,0,0.19,1,pink
43149204,100,90,2,37.77813,-122.4562,2,1.0,1.0,120.0,30,90,0,1,1,1,10,6,0,4.9,4.9,4.6,4.9,4.8,4.9,4.9,2,2,0,0,0.46,1,pink
43186616,100,88,10,37.75869,-122.39502,4,2.0,2.0,225.0,30,1125,28,58,88,363,8,4,0,4.63,4.38,4.5,4.38,4.63,4.63,4.0,10,10,0,0,0.34,1,pink
43220752,100,100,1,37.7657,-122.42598,3,1.0,1.0,149.0,30,1125,0,30,60,335,4,2,0,4.25,5.0,4.5,5.0,4.75,5.0,4.0,1,1,0,0,0.21,1,pink
43221081,100,100,2,37.73678,-122.39551,7,3.0,5.0,132.0,30,120,0,0,0,60,56,4,0,4.79,4.89,4.89,4.93,4.84,4.29,4.59,2,2,0,0,1.77,1,pink
43278051,100,86,1,37.77839,-122.39643,3,1.0,2.0,300.0,30,120,6,35,65,231,13,4,0,4.92,5.0,4.77,5.0,5.0,5.0,4.85,1,1,0,0,0.43,1,pink
43280077,100,67,24,37.77858,-122.48545,1,1.0,1.0,35.0,30,1125,3,3,3,3,5,1,0,5.0,4.6,4.4,4.4,4.6,4.8,5.0,11,4,7,0,0.17,1,pink
43310054,80,92,23,37.76756,-122.44468,2,1.55,1.0,95.0,30,1125,2,32,62,337,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,22,21,1,0,0.28,1,pink
43310461,100,100,4,37.789562,-122.411217,4,1.0,1.0,335.0,1,1125,13,40,56,289,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,0,4,0,0.11,1,pink
43335381,100,94,2,37.74039,-122.41268,2,1.0,2.0,184.0,2,1125,28,54,82,172,59,26,1,4.66,4.81,4.69,4.92,4.86,4.92,4.61,1,0,1,0,2.19,1,pink
43335731,100,100,4,37.79531,-122.41265,6,3.0,3.0,294.0,30,1125,3,8,8,247,5,2,0,5.0,5.0,4.8,4.8,5.0,5.0,5.0,4,1,3,0,0.18,1,pink
43336608,75,71,3,37.78777,-122.42075,2,1.0,1.0,173.0,30,360,28,58,88,363,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.42,1,pink
43346862,100,100,16,37.79759,-122.42398,2,1.0,1.0,99.0,1,1125,24,54,84,174,83,40,0,4.47,4.73,4.67,4.92,4.73,4.92,4.52,16,0,14,0,2.91,1,pink
43348706,100,67,3,37.75983,-122.42166,2,2.0,2.0,116.0,30,365,3,33,63,143,4,1,0,4.75,5.0,4.75,5.0,5.0,5.0,4.25,3,3,0,0,0.14,1,pink
43349696,100,96,71,37.72578,-122.40243,3,1.0,2.0,95.0,120,1125,0,0,20,201,3,2,0,5.0,5.0,4.67,5.0,5.0,4.67,5.0,14,3,11,0,0.11,1,pink
43349769,100,93,1,37.74006,-122.4925,2,1.0,1.0,130.0,1,60,30,60,90,90,67,24,1,4.91,4.96,4.88,4.99,4.99,4.87,4.79,1,1,0,0,2.24,1,pink
43351645,100,33,2,37.78201,-122.40741,2,2.0,1.0,230.0,30,180,23,53,83,358,3,3,1,5.0,5.0,5.0,5.0,5.0,4.33,4.67,1,1,0,0,0.57,1,pink
43372025,100,75,3,37.79962,-122.41363,4,2.0,2.0,175.0,30,365,1,22,22,239,3,3,1,5.0,5.0,5.0,5.0,5.0,5.0,4.67,2,2,0,0,0.8,1,pink
43390057,100,100,4,37.789551,-122.411423,2,1.0,1.0,182.0,1,1125,26,50,80,340,9,2,1,4.44,4.44,4.78,4.78,4.56,5.0,4.44,4,0,4,0,0.32,1,pink
43390069,100,100,4,37.789551,-122.411423,2,1.0,1.0,222.0,1,1125,14,38,63,323,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4,0,4,0,0.22,1,pink
43390075,100,100,4,37.789551,-122.411423,2,1.0,1.0,202.0,1,1125,22,48,78,338,32,14,3,4.63,4.72,4.84,4.75,4.84,4.91,4.59,4,0,4,0,1.19,1,pink
43395762,100,100,1,37.75168,-122.48952,2,1.0,1.0,64.0,1,29,15,45,75,75,22,22,2,4.86,4.82,4.91,4.91,4.95,4.86,4.91,1,0,1,0,3.13,1,pink
43406573,100,83,6,37.80124,-122.40602,1,1.0,1.0,115.0,30,92,30,60,90,180,9,4,0,4.89,4.89,4.78,5.0,5.0,5.0,4.56,6,3,3,0,0.31,1,pink
43412641,100,99,5,37.76077,-122.42561,2,1.0,2.0,264.0,1,1125,5,35,65,155,190,87,5,4.96,4.96,4.95,4.97,4.97,4.99,4.83,5,5,0,0,6.46,1,pink
43431715,88,88,1,37.77496,-122.4414,4,2.0,3.0,199.0,4,180,0,0,0,0,11,0,0,5.0,5.0,5.0,4.91,4.91,5.0,5.0,1,1,0,0,0.48,1,pink
43432057,100,100,4,37.789562,-122.411217,2,1.0,1.0,185.0,1,1125,23,50,80,339,34,27,1,4.85,4.88,4.85,4.82,4.91,4.88,4.88,4,0,4,0,1.1,1,pink
43432089,100,100,4,37.789562,-122.411217,2,1.0,1.0,225.0,1,1125,25,52,82,341,4,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,0,4,0,0.18,1,pink
43432094,100,100,4,37.789562,-122.411217,3,1.0,1.0,205.0,1,1125,26,53,80,339,34,6,0,4.5,4.5,4.53,4.68,4.71,4.76,4.47,4,0,4,0,1.19,1,pink
43442357,97,86,5,37.71959,-122.42941,1,1.0,1.0,48.0,30,90,2,32,32,122,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,2,0,2,0,0.1,1,pink
43452502,100,100,14,37.77391,-122.42957,1,1.0,1.0,73.0,30,1125,0,0,0,63,3,1,0,4.67,4.33,4.33,4.33,4.0,5.0,4.67,13,7,6,0,0.15,1,pink
43459680,100,100,1,37.76042,-122.41961,3,2.0,2.0,269.0,30,365,0,0,0,207,5,3,0,5.0,5.0,5.0,5.0,4.8,4.4,4.8,1,1,0,0,0.19,1,pink
43471386,100,94,48,37.74289,-122.47397,2,1.0,1.0,56.0,30,90,29,59,89,364,5,2,0,5.0,4.8,4.6,5.0,5.0,5.0,4.8,26,3,23,0,0.19,1,pink
43477461,100,79,6,37.79525,-122.41931,2,1.55,1.0,56.0,30,180,22,22,22,290,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,4,2,0,0.11,1,pink
43487004,100,88,10,37.75788,-122.39395,4,2.0,2.0,385.0,30,1125,0,1,31,306,6,1,0,4.33,4.33,4.5,4.17,4.17,4.33,3.67,10,10,0,0,0.24,1,pink
43488825,100,97,2,37.75632,-122.49987,4,2.0,2.0,250.0,1,7,23,53,83,83,79,20,2,4.95,4.99,4.96,4.99,4.95,4.99,4.76,2,2,0,0,2.57,1,pink
43490760,88,40,5,37.75644,-122.41021,6,3.0,3.0,450.0,30,60,8,31,61,151,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.38,1,pink
43510827,88,60,9,37.76494,-122.45471,1,1.0,1.0,82.0,30,1125,16,46,76,256,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.04,1,pink
43517881,90,100,3,37.73656,-122.38597,1,1.0,1.0,46.0,30,1125,6,6,6,254,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,1,2,0,0.3,1,pink
43525924,88,33,1,37.78095,-122.42454,2,1.0,2.0,116.0,30,1125,0,0,0,0,8,1,0,5.0,4.88,4.88,5.0,5.0,4.88,4.75,1,1,0,0,0.32,1,pink
43535706,90,41,9,37.76497,-122.4545,2,1.0,2.0,200.0,30,999,5,19,49,324,6,1,0,5.0,5.0,4.83,5.0,5.0,5.0,4.83,8,2,6,0,0.24,1,pink
43546682,100,100,1,37.7991,-122.40121,2,1.0,2.0,144.0,30,180,0,7,7,252,11,5,0,5.0,5.0,5.0,4.82,5.0,5.0,5.0,1,1,0,0,0.53,1,pink
43565930,100,100,3,37.75034,-122.43334,2,1.55,1.0,84.0,30,90,29,59,89,179,40,5,1,4.93,4.88,5.0,4.98,5.0,5.0,4.7,2,2,0,0,1.44,1,pink
43568824,97,86,5,37.71899,-122.4285,1,1.0,1.0,52.0,30,120,0,20,20,79,8,4,0,5.0,5.0,4.75,5.0,5.0,4.75,5.0,2,0,2,0,0.31,1,pink
43568842,88,64,1,37.76557,-122.44984,2,1.0,1.0,245.0,2,30,0,0,0,0,61,7,0,4.98,4.97,4.98,4.98,4.97,5.0,4.82,1,1,0,0,2.07,1,pink
43582741,100,80,1,37.78674,-122.38955,2,1.55,1.0,104.0,30,1125,14,14,14,262,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.09,1,pink
43605780,100,100,1,37.7513,-122.49381,4,2.0,2.0,115.0,1,30,23,53,83,173,82,67,4,4.77,4.82,4.79,4.84,4.82,4.83,4.73,1,0,1,0,5.08,1,pink
43614392,90,100,1,37.79722,-122.43659,9,4.0,7.0,375.0,30,400,30,60,90,270,81,19,1,4.75,4.8,4.74,4.96,4.95,4.98,4.63,1,1,0,0,2.73,1,pink
43637265,100,100,1,37.78876,-122.39029,6,2.0,3.0,166.0,30,75,0,19,42,254,15,5,1,5.0,4.93,4.87,5.0,5.0,4.93,4.93,1,1,0,0,0.53,1,pink
43652136,100,98,2,37.76015,-122.44686,2,1.55,1.0,258.0,1,14,11,36,63,150,307,107,4,5.0,5.0,4.99,4.99,5.0,5.0,4.97,2,2,0,0,10.19,1,pink
43703455,100,97,1,37.76103,-122.47025,3,1.0,2.0,188.0,3,60,7,17,17,96,55,34,1,5.0,4.91,4.95,5.0,5.0,4.98,4.84,1,1,0,0,2.24,1,pink
43710126,100,99,11,37.75972,-122.47535,14,4.0,7.0,375.0,1,360,9,26,42,62,82,35,1,4.76,4.87,4.72,4.9,4.89,4.87,4.68,3,3,0,0,2.76,1,pink
43717711,100,50,2,37.73681,-122.49748,1,1.0,1.0,45.0,30,180,19,49,79,79,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,0,2,0,0.2,1,pink
43726571,100,83,6,37.80082,-122.40539,1,1.0,1.0,108.0,30,62,30,60,90,365,4,2,0,4.75,5.0,4.75,5.0,5.0,4.75,4.5,6,3,3,0,0.2,1,pink
43729319,100,83,6,37.79921,-122.40573,1,1.0,1.0,100.0,30,62,29,59,89,179,8,3,0,5.0,5.0,4.88,5.0,5.0,5.0,4.75,6,3,3,0,0.28,1,pink
43738007,90,80,27,37.77588,-122.46895,4,2.0,2.0,130.0,30,1125,0,8,8,206,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,23,23,0,0,0.11,1,pink
43742330,100,88,10,37.75687,-122.39394,2,1.0,1.0,140.0,30,1125,16,23,53,138,3,2,1,5.0,5.0,5.0,5.0,5.0,4.67,4.67,10,10,0,0,0.11,1,pink
43778249,100,79,3,37.75454,-122.42242,4,2.0,2.0,129.0,30,1125,0,24,54,237,7,5,0,4.43,4.14,4.29,4.43,4.43,4.57,4.29,3,3,0,0,0.26,1,pink
43818989,88,0,1,37.75279,-122.43861,2,1.0,1.0,279.0,30,1125,23,53,83,358,1,0,0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,1,1,0,0,0.08,1,pink
43821247,100,92,1,37.73938,-122.47868,1,1.0,1.0,99.0,2,365,30,60,90,180,82,21,0,4.88,4.93,4.9,4.93,4.88,4.91,4.83,1,0,1,0,2.87,1,pink
43822671,75,0,3,37.78785,-122.38962,1,1.0,1.0,150.0,30,1125,1,31,61,151,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,0,3,0,0.07,1,pink
43840297,100,99,254,37.78904,-122.41335,2,1.55,1.0,190.0,1,24,26,45,73,283,56,34,4,4.79,4.88,4.84,4.89,4.86,4.73,4.79,17,7,10,0,1.97,1,pink
43840352,100,99,254,37.78951,-122.41102,2,1.55,1.0,168.0,1,24,28,51,81,291,474,85,2,4.53,4.68,4.81,4.75,4.74,4.58,4.52,17,7,10,0,16.2,1,pink
43840354,100,99,254,37.78757,-122.41298,2,1.55,1.0,164.0,7,24,18,48,78,288,75,42,1,4.61,4.73,4.69,4.76,4.76,4.6,4.71,17,7,10,0,2.95,1,pink
