id,host_id,host_since,host_response_time,host_resp_rate_pct,host_accept_rate_pct,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price_usd,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_category
25356735,20900027,2014-09-03,within an hour,100,95,f,5,t,t,Noe Valley,37.75221,-122.43997,Entire home,Entire home/apt,7,2.5 baths,4.0,4.0,281.0,30,1125,t,0,0,3,150,3,0,0,2018-06-02,2019-11-04,5.0,5.0,4.5,5.0,5.0,5.0,5.0,t,5,5,0,0,0.05,excellent
25376401,113405017,2017-01-26,within an hour,100,92,t,2,t,t,Castro/Upper Market,37.75836,-122.43004,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,208.0,2,28,t,13,35,65,230,84,33,2,2018-06-09,2022-11-18,4.92,4.83,5.0,4.92,4.99,4.99,4.79,f,1,1,0,0,1.54,excellent
25380342,191621741,2018-05-25,within an hour,100,100,t,2,t,t,Pacific Heights,37.78812,-122.44524,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,175.0,30,1125,t,2,32,62,337,6,0,0,2018-08-17,2021-08-17,5.0,5.0,5.0,5.0,4.83,5.0,4.5,f,2,2,0,0,0.11,excellent
25405200,29535485,2015-03-17,Unknown,88,88,f,2,t,t,Pacific Heights,37.78967,-122.43815,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,39.0,30,80,f,0,0,0,0,2,0,0,2018-08-10,2019-01-29,4.5,4.5,3.5,5.0,5.0,5.0,4.5,f,1,0,1,0,0.04,excellent
25407024,55782784,2016-01-23,within an hour,100,96,f,26,t,t,Nob Hill,37.79192,-122.40942,Room in boutique hotel,Private room,2,1 private bath,1.0,1.0,250.0,2,30,t,26,50,80,355,2,0,0,2019-10-11,2020-01-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,25,9,16,0,0.05,excellent
25419563,28190541,2015-02-22,within an hour,100,100,t,2,t,t,Ocean View,37.71905,-122.44985,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,119.0,2,115,t,15,38,66,234,239,51,3,2018-07-04,2022-11-21,4.95,5.0,4.92,4.99,5.0,4.86,4.91,f,1,1,0,0,4.44,excellent
25432313,188173660,2018-05-06,within an hour,100,99,t,3,t,f,Parkside,37.74429,-122.49138,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,89.0,1,15,t,11,40,67,157,210,73,2,2018-06-14,2022-11-28,4.9,4.93,4.92,4.98,4.98,4.85,4.88,t,3,3,0,0,3.85,excellent
25432375,188173660,2018-05-06,within an hour,100,99,t,3,t,f,Parkside,37.74411,-122.48976,Entire guest suite,Entire home/apt,4,1 bath,2.0,2.0,139.0,1,15,t,11,40,67,157,86,27,0,2018-06-18,2022-10-21,4.83,4.95,4.94,4.97,4.97,4.79,4.8,t,3,3,0,0,1.58,excellent
25434116,191314376,2018-05-24,within an hour,100,99,f,5,t,t,Outer Sunset,37.76479,-122.47868,Private room in home,Private room,2,1 shared bath,1.0,1.0,103.0,1,14,t,27,57,87,87,99,18,3,2018-06-03,2022-11-15,4.79,4.9,4.95,4.88,4.74,4.73,4.69,f,5,0,5,0,1.8,excellent
25434591,191314376,2018-05-24,within an hour,100,99,f,5,t,t,Outer Sunset,37.76387,-122.48067,Private room in home,Private room,3,1 shared bath,1.0,2.0,75.0,1,14,t,30,60,90,90,93,12,0,2018-06-01,2022-10-03,4.76,4.91,4.97,4.94,4.72,4.89,4.66,t,5,0,5,0,1.69,excellent
25443874,191314376,2018-05-24,within an hour,100,99,f,5,t,t,Outer Sunset,37.76358,-122.47846,Private room in home,Private room,3,1 shared bath,1.0,2.0,62.0,1,7,t,16,46,76,76,145,41,0,2018-12-31,2022-10-29,4.67,4.8,4.88,4.77,4.72,4.78,4.64,t,5,0,5,0,3.03,excellent
25447312,55782784,2016-01-23,within an hour,100,96,f,26,t,t,Chinatown,37.79037,-122.40773,Room in boutique hotel,Entire home/apt,2,1 bath,1.0,1.0,235.0,2,20,t,26,50,80,355,5,2,0,2019-01-10,2022-09-14,4.33,4.0,4.67,4.67,4.33,5.0,4.33,t,25,9,16,0,0.11,average
25447328,55782784,2016-01-23,within an hour,100,96,f,26,t,t,Chinatown,37.79162,-122.40769,Room in boutique hotel,Entire home/apt,2,1 bath,1.0,1.0,235.0,2,20,t,26,50,80,355,3,0,0,2019-01-10,2020-01-05,5.0,5.0,5.0,5.0,5.0,5.0,4.5,t,25,9,16,0,0.06,excellent
25447342,55782784,2016-01-23,within an hour,100,96,f,26,t,t,Downtown/Civic Center,37.79005,-122.40951,Room in boutique hotel,Entire home/apt,2,1 bath,1.0,1.0,230.0,2,20,t,26,50,80,355,2,2,0,2022-07-15,2022-08-17,4.0,3.5,5.0,5.0,4.5,5.0,4.0,t,25,9,16,0,0.42,average
25447349,55782784,2016-01-23,within an hour,100,96,f,26,t,t,Chinatown,37.79141,-122.40741,Room in boutique hotel,Private room,2,1 private bath,1.0,1.0,260.0,2,20,t,26,50,80,355,2,0,0,2019-01-09,2020-01-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,25,9,16,0,0.04,excellent
25449566,55782784,2016-01-23,within an hour,100,96,f,26,t,t,Nob Hill,37.7912,-122.4096,Room in boutique hotel,Private room,4,2 baths,1.0,2.0,250.0,2,24,t,2,26,56,327,1,1,0,2022-06-09,2022-06-09,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t,25,9,16,0,0.17,excellent
25449652,55782784,2016-01-23,within an hour,100,96,f,26,t,t,Nob Hill,37.79159,-122.40914,Room in boutique hotel,Entire home/apt,4,1 bath,1.0,2.0,250.0,2,20,t,2,26,56,325,9,7,0,2019-01-10,2022-10-16,4.33,4.0,4.67,4.89,4.33,4.67,4.11,t,25,9,16,0,0.19,average
25480815,156365053,2017-10-26,within an hour,96,100,f,19,t,t,Russian Hill,37.80201,-122.42338,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,103.0,30,300,t,2,23,23,297,11,3,0,2018-07-31,2022-09-13,4.73,4.73,4.36,4.82,5.0,4.91,4.73,f,1,1,0,0,0.21,excellent
25554933,46519368,2015-10-14,within a few hours,100,85,t,9,t,t,Chinatown,37.79732,-122.40967,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,59.0,365,1125,t,30,60,90,365,7,3,0,2018-10-31,2022-05-13,4.71,5.0,4.57,4.86,4.57,5.0,4.71,f,8,1,7,0,0.14,excellent
25592607,191314376,2018-05-24,within an hour,100,99,f,5,t,t,Outer Sunset,37.764572,-122.479607,Private room in home,Private room,2,1 shared bath,1.0,1.0,63.0,1,15,t,21,51,81,81,107,40,0,2018-06-15,2022-10-17,4.81,4.87,4.92,4.85,4.91,4.88,4.66,t,5,0,5,0,1.96,excellent
25621756,10624702,2013-12-14,within a few hours,100,100,f,1,t,t,South of Market,37.77782,-122.4046,Entire condo,Entire home/apt,4,2 baths,2.0,2.0,155.0,30,1125,t,3,10,10,280,65,2,0,2018-10-13,2022-10-29,4.8,4.77,4.77,4.85,4.89,4.66,4.57,f,1,1,0,0,1.29,excellent
25723504,988375,2011-08-18,within a few hours,100,94,t,19,t,t,North Beach,37.80308,-122.4047,Entire condo,Entire home/apt,2,1 bath,1.0,1.0,137.0,30,195,t,0,0,0,0,1,0,0,2018-07-14,2018-07-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,14,14,0,0,0.02,excellent
25780281,40426550,2015-08-03,within a day,50,33,f,4,t,t,Outer Mission,37.71121,-122.44927,Private room in home,Private room,1,1 shared bath,1.0,1.0,80.0,30,1125,t,30,60,90,365,1,0,0,2018-09-30,2018-09-30,1.0,1.0,1.0,3.0,1.0,3.0,1.0,f,4,1,3,0,0.02,bad
25801232,1257432,2011-10-06,within a few hours,96,81,t,33,t,t,Financial District,37.7891,-122.3995,Entire condo,Entire home/apt,3,2 baths,2.0,2.0,124.0,30,120,t,19,49,79,354,6,1,0,2018-12-01,2021-12-06,4.83,5.0,4.67,4.17,4.5,4.83,4.17,f,30,30,0,0,0.12,excellent
25808640,46412254,2015-10-12,within an hour,100,100,f,1,t,t,Visitacion Valley,37.71957,-122.40414,Entire guest suite,Entire home/apt,4,2 baths,1.0,2.0,160.0,2,28,t,9,9,9,9,155,5,2,2018-07-27,2022-11-13,4.79,4.75,4.86,4.9,4.94,4.7,4.72,f,1,1,0,0,2.92,excellent
25842694,57068872,2016-02-02,within an hour,100,100,t,4,t,t,Visitacion Valley,37.712,-122.39997,Entire home,Entire home/apt,2,1 bath,1.0,1.0,68.0,30,360,t,2,31,48,48,23,1,0,2018-06-25,2022-08-31,4.61,4.78,4.57,4.74,4.7,4.52,4.35,f,3,3,0,0,0.42,excellent
25869469,103884979,2016-11-15,within an hour,100,99,f,15,t,t,South of Market,37.77628,-122.41507,Room in aparthotel,Private room,2,4 shared baths,1.0,1.0,80.0,1,30,t,28,54,84,174,55,30,3,2019-05-26,2022-11-26,4.2,4.38,4.53,4.69,4.65,4.04,4.18,f,15,0,8,0,1.28,average
25892426,14482816,2014-04-19,within a few hours,100,77,f,2,t,t,Outer Sunset,37.75577,-122.49127,Entire home,Entire home/apt,6,2 baths,5.0,5.0,285.0,30,1125,t,0,10,40,190,4,2,0,2019-02-02,2022-10-20,5.0,5.0,4.75,5.0,5.0,5.0,4.75,f,1,1,0,0,0.09,excellent
25907508,31607663,2015-04-20,within a few hours,83,67,t,3,t,t,West of Twin Peaks,37.72449,-122.45722,Private room in home,Private room,1,1 shared bath,1.0,1.0,100.0,30,120,t,28,58,88,88,5,3,0,2018-08-14,2022-10-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,0,3,0,0.1,excellent
25912297,11883320,2014-02-02,within an hour,100,67,f,1,t,t,Inner Richmond,37.77987,-122.45341,Entire home,Entire home/apt,5,1 bath,2.0,2.0,235.0,30,1125,t,30,60,90,365,10,2,0,2018-09-30,2022-08-23,4.8,4.7,4.7,4.9,4.8,5.0,4.8,f,1,1,0,0,0.2,excellent
25948779,48589875,2015-11-09,Unknown,88,88,f,1,t,t,Financial District,37.78924,-122.39584,Private room in condo,Private room,1,1 private bath,1.0,1.0,235.0,30,30,t,30,60,90,365,4,0,0,2018-07-20,2018-08-27,5.0,5.0,4.75,5.0,5.0,5.0,5.0,f,1,0,1,0,0.08,excellent
25969558,26482762,2015-01-21,within an hour,100,100,t,6,t,t,Downtown/Civic Center,37.78899,-122.41279,Entire guest suite,Entire home/apt,4,1 bath,1.0,1.0,343.0,2,1125,t,13,33,63,261,51,6,1,2018-06-24,2022-11-10,4.96,4.92,4.96,4.8,4.92,4.92,4.78,t,4,3,1,0,0.94,excellent
25976748,70722023,2016-05-06,within an hour,100,100,t,240,t,t,Chinatown,37.79092,-122.40815,Entire serviced apartment,Entire home/apt,2,1 bath,1.55,1.0,95.0,2,7,t,0,1,1,1,17,1,0,2018-10-12,2022-06-09,4.76,4.82,4.76,4.82,4.88,4.82,4.59,t,68,68,0,0,0.34,excellent
26004362,20767323,2014-08-31,Unknown,88,88,f,1,t,t,Inner Sunset,37.76334,-122.4694,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,299.0,2,9,t,0,1,1,1,52,16,0,2018-09-02,2022-08-31,4.9,4.92,4.88,4.83,4.96,4.71,4.67,f,1,1,0,0,1.0,excellent
26008354,38836,2009-09-15,within a few hours,100,72,f,22,t,t,Haight Ashbury,37.76589,-122.44677,Entire rental unit,Entire home/apt,2,1 bath,1.55,1.0,90.0,30,1125,t,5,5,34,309,14,5,0,2018-08-20,2022-10-24,4.5,4.5,4.07,4.79,4.93,4.93,4.36,f,22,22,0,0,0.27,excellent
26029679,107434423,2016-12-16,within an hour,99,97,f,4559,t,t,Nob Hill,37.790598,-122.410225,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,250.0,31,1125,t,0,0,0,246,2,0,0,2018-08-31,2020-05-13,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,141,141,0,0,0.04,excellent
26033791,5929484,2013-04-15,within an hour,100,100,f,1,t,t,Castro/Upper Market,37.75621,-122.43847,Entire home,Entire home/apt,8,1.5 baths,3.0,4.0,400.0,30,360,t,29,59,89,331,6,1,1,2018-08-31,2022-11-22,5.0,4.83,5.0,5.0,4.83,5.0,4.83,f,1,1,0,0,0.12,excellent
26035565,38836,2009-09-15,within a few hours,100,72,f,22,t,t,Haight Ashbury,37.76514,-122.44715,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,104.0,30,1125,t,23,53,83,83,5,3,0,2018-11-12,2022-08-20,4.4,4.8,4.8,5.0,5.0,5.0,4.4,f,22,22,0,0,0.1,average
26040040,15259486,2014-05-08,within an hour,100,96,t,2,t,t,Inner Richmond,37.78259,-122.46941,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,220.0,30,180,t,29,59,89,269,12,3,0,2018-08-11,2022-04-13,4.83,4.92,4.92,4.92,4.92,5.0,4.92,f,2,2,0,0,0.23,excellent
26053823,55782784,2016-01-23,within an hour,100,96,f,26,t,t,Financial District,37.78938,-122.40608,Room in boutique hotel,Entire home/apt,2,1 bath,1.0,1.0,265.0,2,20,t,26,50,80,355,8,0,0,2018-10-12,2020-02-26,4.14,4.43,4.57,4.57,4.86,5.0,4.14,f,25,9,16,0,0.16,average
26053850,55782784,2016-01-23,within an hour,100,96,f,26,t,t,Financial District,37.78946,-122.40616,Room in boutique hotel,Entire home/apt,2,1 bath,1.0,1.0,235.0,2,20,t,26,50,80,350,7,4,0,2019-01-09,2022-06-10,4.0,3.67,4.83,4.5,4.67,5.0,3.5,f,25,9,16,0,0.15,average
26066245,55782784,2016-01-23,within an hour,100,96,f,26,t,t,Chinatown,37.79144,-122.40601,Room in boutique hotel,Entire home/apt,2,1 bath,1.0,1.0,250.0,2,20,t,26,50,80,355,2,0,0,2019-01-10,2020-01-05,5.0,5.0,4.0,4.0,5.0,5.0,5.0,f,25,9,16,0,0.04,excellent
26095551,196142120,2018-06-17,within an hour,100,100,f,1,t,t,Twin Peaks,37.74787,-122.44669,Entire home,Entire home/apt,4,1 bath,2.0,2.0,300.0,3,29,t,29,58,58,58,31,1,0,2018-07-01,2022-10-18,4.94,5.0,4.87,4.94,4.94,4.81,4.65,f,1,1,0,0,0.57,excellent
26099225,55550031,2016-01-21,within a few hours,100,99,t,2,t,t,Outer Sunset,37.75819,-122.49908,Entire guest suite,Entire home/apt,1,1 bath,1.0,1.0,106.0,5,28,t,3,3,6,6,57,16,0,2018-07-20,2022-10-03,4.84,4.89,4.95,4.98,4.98,4.88,4.63,f,2,2,0,0,1.07,excellent
26105960,77668947,2016-06-14,within an hour,100,83,t,1,t,t,Mission,37.75675,-122.42393,Entire rental unit,Entire home/apt,2,1 bath,1.55,1.0,76.0,30,240,t,23,28,33,169,8,2,0,2020-07-31,2022-08-08,4.75,4.5,4.38,5.0,5.0,5.0,4.5,f,1,1,0,0,0.28,excellent
26140890,189485548,2018-05-14,within an hour,100,92,f,1,t,t,Outer Sunset,37.75237,-122.48005,Entire home,Entire home/apt,3,1 bath,2.0,4.0,141.0,1,21,t,14,44,74,74,36,26,0,2018-07-01,2022-11-01,4.69,4.83,4.67,4.97,4.92,4.61,4.61,f,1,1,0,0,0.67,excellent
26160095,4430421,2012-12-17,within an hour,90,91,f,153,t,t,Downtown/Civic Center,37.78503,-122.41468,Entire rental unit,Entire home/apt,2,1 bath,1.55,1.0,85.0,30,150,t,27,57,87,177,1,1,0,2022-07-23,2022-07-23,4.0,4.0,4.0,4.0,4.0,3.0,4.0,f,153,152,1,0,0.22,average
26171533,175969733,2018-03-01,within an hour,100,94,t,4,t,t,Crocker Amazon,37.71109,-122.44292,Entire guest suite,Entire home/apt,6,1 bath,2.0,4.0,115.0,2,28,t,7,7,7,7,33,7,0,2018-08-31,2022-09-30,4.82,4.85,4.85,4.91,4.94,4.67,4.79,f,3,2,1,0,0.64,excellent
26259702,183605554,2018-04-10,within an hour,100,100,t,1,t,f,Lakeshore,37.72987,-122.47288,Entire guest suite,Entire home/apt,3,1 bath,1.0,1.0,158.0,2,27,t,14,32,48,139,187,55,0,2018-09-23,2022-11-01,4.99,4.99,5.0,4.99,4.99,4.91,4.88,f,1,1,0,0,3.66,excellent
26261610,189949162,2018-05-16,within an hour,100,100,t,6,t,t,Outer Sunset,37.74944,-122.50557,Private room in home,Private room,2,1 private bath,1.0,1.0,89.0,1,28,t,26,55,85,172,296,98,4,2018-10-06,2022-11-13,4.9,4.9,4.94,4.93,4.96,4.83,4.84,f,6,0,6,0,5.84,excellent
26273977,21335471,2014-09-14,Unknown,88,88,f,2,t,t,South of Market,37.78273,-122.389,Private room in townhouse,Private room,1,1.5 shared baths,1.0,1.0,172.0,30,1124,f,0,0,0,0,1,0,0,2018-07-08,2018-07-08,4.0,5.0,5.0,5.0,5.0,5.0,3.0,f,2,0,1,1,0.02,average
26276374,70722023,2016-05-06,within an hour,100,100,t,240,t,t,Downtown/Civic Center,37.7902,-122.40802,Entire serviced apartment,Entire home/apt,2,1 bath,1.55,1.0,130.0,2,7,t,0,1,1,1,14,1,0,2018-10-23,2022-06-08,4.86,4.93,4.93,4.86,4.93,5.0,5.0,t,68,68,0,0,0.28,excellent
26277460,197349922,2018-06-22,within an hour,100,100,t,1,t,f,Excelsior,37.72413,-122.426,Entire home,Entire home/apt,4,1 bath,2.0,2.0,200.0,2,90,t,23,53,83,173,177,44,0,2018-07-01,2022-10-23,4.94,4.96,4.84,4.98,4.93,4.69,4.82,t,1,1,0,0,3.28,excellent
26278521,197555079,2018-06-23,within an hour,100,99,t,1,t,t,Parkside,37.73943,-122.49401,Entire rental unit,Entire home/apt,4,2 baths,1.0,2.0,146.0,2,28,t,20,50,80,80,198,41,2,2018-06-30,2022-11-12,4.96,4.95,4.93,4.99,4.97,4.85,4.84,f,1,1,0,0,3.67,excellent
26303324,9721401,2013-10-30,Unknown,88,88,f,1,t,t,Excelsior,37.72005,-122.42884,Entire home,Entire home/apt,5,1.5 baths,2.0,3.0,170.0,1,360,t,12,34,64,339,183,42,0,2018-06-29,2022-10-30,4.84,4.9,4.94,4.96,4.94,4.56,4.69,f,1,1,0,0,3.39,excellent
26322467,131200418,2017-05-20,within an hour,100,94,t,48,t,t,Parkside,37.74273,-122.47589,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,78.0,30,180,t,11,41,71,251,6,3,0,2018-08-18,2022-07-10,4.67,4.67,4.67,5.0,5.0,4.5,4.5,f,26,3,23,0,0.11,excellent
26328350,174981520,2018-02-23,within an hour,100,100,t,3,t,t,Inner Richmond,37.77507,-122.46685,Private room in home,Private room,2,1 shared bath,1.0,1.0,85.0,2,29,t,23,53,83,358,124,31,2,2018-07-13,2022-11-10,4.84,4.94,4.89,4.99,4.94,4.94,4.77,t,3,0,3,0,2.32,excellent
26329118,174981520,2018-02-23,within an hour,100,100,t,3,t,t,Inner Richmond,37.77586,-122.46698,Private room in home,Private room,4,1 shared bath,1.0,3.0,84.0,2,29,t,30,60,90,365,145,37,1,2018-07-12,2022-11-13,4.74,4.89,4.78,4.91,4.94,4.89,4.66,t,3,0,3,0,2.71,excellent
26334945,141944806,2017-07-23,Unknown,88,88,f,18,t,t,Nob Hill,37.7924,-122.41952,Private room in home,Private room,1,5 shared baths,1.0,1.0,47.0,365,450,f,0,0,0,0,1,0,0,2020-04-05,2020-04-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,13,0,13,0,0.03,excellent
26334949,141944806,2017-07-23,Unknown,88,88,f,18,t,t,Nob Hill,37.7924,-122.41952,Private room in home,Private room,2,5 shared baths,1.0,1.0,50.0,365,450,f,0,0,0,0,1,0,0,2020-02-02,2020-02-02,5.0,5.0,5.0,5.0,4.0,5.0,5.0,f,13,0,13,0,0.03,excellent
26336274,47514427,2015-10-26,within an hour,96,81,t,92,t,t,Downtown/Civic Center,37.77791,-122.42302,Room in boutique hotel,Private room,2,1 private bath,1.55,1.0,174.0,2,1125,t,0,0,0,86,16,0,0,2018-09-27,2020-01-15,4.81,4.81,4.88,4.94,5.0,4.81,4.75,f,25,2,23,0,0.31,excellent
26385989,1120983,2011-09-06,within an hour,100,100,t,1,t,t,Outer Sunset,37.746,-122.49796,Entire guest suite,Entire home/apt,4,1 bath,1.0,2.0,164.0,3,30,t,15,33,58,144,171,36,1,2018-08-12,2022-11-23,4.87,4.87,4.92,4.94,4.95,4.82,4.68,f,1,1,0,0,3.26,excellent
26386164,15357626,2014-05-11,within an hour,100,92,f,1,t,t,Mission,37.75886,-122.42046,Entire condo,Entire home/apt,4,1 bath,2.0,2.0,289.0,31,93,t,6,36,63,126,10,10,0,2022-07-01,2022-09-23,4.8,5.0,5.0,4.9,5.0,4.8,4.8,f,1,1,0,0,1.91,excellent
26396972,1792651,2012-02-22,within an hour,100,100,t,5,t,t,Mission,37.75621,-122.41479,Entire townhouse,Entire home/apt,6,1.5 baths,2.0,3.0,507.0,2,1125,f,1,1,1,1,36,7,0,2018-07-09,2022-09-30,4.92,5.0,4.89,5.0,4.92,4.97,4.69,f,1,1,0,0,0.67,excellent
26417350,62034618,2016-03-07,within an hour,100,84,t,21,t,t,Outer Sunset,37.76344,-122.47735,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,74.0,30,180,t,25,55,85,360,6,3,0,2018-09-12,2022-05-17,4.83,5.0,4.67,5.0,5.0,4.83,4.5,f,20,6,14,0,0.12,excellent
26468572,62034618,2016-03-07,within an hour,100,84,t,21,t,t,Outer Sunset,37.76391,-122.47833,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,50.0,30,90,t,30,60,90,365,2,0,0,2018-11-19,2019-12-13,5.0,5.0,4.5,5.0,5.0,5.0,4.5,f,20,6,14,0,0.04,excellent
26522687,36013384,2015-06-17,within an hour,100,100,f,1,t,f,Twin Peaks,37.75609,-122.44277,Entire guest suite,Entire home/apt,4,1.5 baths,1.0,2.0,389.0,3,14,t,23,53,83,83,8,4,0,2019-06-25,2022-10-17,4.75,5.0,5.0,5.0,5.0,5.0,4.25,f,1,1,0,0,0.19,excellent
26566885,9727150,2013-10-30,Unknown,88,100,f,1,t,t,Bernal Heights,37.74563,-122.41378,Private room in home,Private room,2,1 private bath,1.0,1.0,119.0,1,1125,t,0,0,0,0,59,0,0,2018-07-08,2021-10-22,4.76,4.85,4.8,4.92,4.95,4.86,4.47,f,1,0,1,0,1.1,excellent
26571969,117141107,2017-02-19,Unknown,88,88,f,43,t,t,Haight Ashbury,37.76942,-122.44991,Private room in hostel,Private room,3,5 shared baths,1.0,2.0,224.0,1,25,t,0,0,0,0,51,0,0,2018-07-26,2020-02-23,4.78,4.8,4.24,4.88,4.9,4.92,4.69,t,43,0,16,26,0.96,excellent
26572144,117141107,2017-02-19,Unknown,88,88,f,43,t,t,Haight Ashbury,37.76942,-122.44991,Private room in hostel,Private room,3,1 private bath,1.0,2.0,200.0,1,25,t,0,0,0,0,54,0,0,2018-07-12,2020-02-28,4.87,4.89,4.56,4.98,4.93,4.94,4.78,t,43,0,16,26,1.01,excellent
26709189,17264774,2014-06-25,within an hour,100,100,t,1,t,t,South of Market,37.77618,-122.41441,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,470.0,2,1125,t,1,25,55,145,44,13,1,2018-09-21,2022-11-10,4.98,5.0,4.93,4.96,5.0,4.79,4.71,t,1,1,0,0,0.86,excellent
26710943,39759525,2015-07-27,within an hour,100,100,t,3,t,t,Castro/Upper Market,37.75631,-122.43328,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,134.0,2,7,t,11,31,61,61,263,66,3,2018-08-19,2022-11-17,4.89,4.95,4.93,4.99,4.96,4.96,4.71,t,3,3,0,0,5.03,excellent
26713704,6061737,2013-04-23,within a day,100,43,t,1,t,t,Mission,37.74964,-122.42234,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,145.0,30,60,t,29,59,89,89,47,3,0,2018-08-09,2022-06-07,4.94,4.98,4.91,4.98,4.98,4.91,4.66,f,1,1,0,0,0.89,excellent
26718900,44956536,2015-09-23,within an hour,100,95,t,1,t,t,West of Twin Peaks,37.73933,-122.44767,Entire home,Entire home/apt,4,1 bath,1.55,1.0,160.0,2,28,t,21,51,76,76,179,32,2,2018-07-27,2022-11-16,4.87,4.91,4.77,4.96,4.96,4.87,4.83,f,1,1,0,0,3.37,excellent
26747021,232759,2010-09-13,within an hour,100,99,t,7,t,t,Noe Valley,37.74639,-122.42864,Entire guest suite,Entire home/apt,3,1 bath,1.0,1.0,180.0,2,1125,t,22,52,69,159,121,45,4,2018-09-21,2022-11-21,4.76,4.77,4.88,4.91,4.92,4.98,4.57,f,2,2,0,0,2.36,excellent
26785153,201414298,2018-07-10,Unknown,88,50,f,1,t,t,South of Market,37.78818,-122.38828,Entire loft,Entire home/apt,5,2 baths,2.0,4.0,283.0,365,1125,t,23,53,83,358,5,0,0,2018-11-14,2021-06-02,4.8,4.8,5.0,4.4,5.0,5.0,4.6,f,1,1,0,0,0.1,excellent
26921699,202536938,2018-07-15,within an hour,100,100,t,5,t,t,Western Addition,37.77583,-122.42823,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,105.0,30,365,t,0,6,6,208,14,4,0,2018-12-10,2022-10-16,4.86,5.0,4.93,5.0,5.0,5.0,4.71,t,4,4,0,0,0.29,excellent
26945594,81333068,2016-07-02,within a few hours,100,0,f,1,t,t,Mission,37.74924,-122.41812,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,90.0,30,1125,t,0,1,1,1,12,0,0,2018-10-13,2021-06-18,5.0,5.0,5.0,5.0,5.0,4.92,4.92,f,1,1,0,0,0.24,excellent
27033826,377442,2011-02-04,within an hour,100,100,t,1,t,t,Marina,37.79822,-122.44616,Entire rental unit,Entire home/apt,2,1 bath,1.55,1.0,78.0,30,1125,t,0,0,0,142,12,3,0,2019-02-14,2022-10-14,4.75,4.58,4.42,4.92,5.0,4.92,4.67,t,1,1,0,0,0.26,excellent
27064878,36136411,2015-06-18,within a few hours,100,80,t,1,t,t,North Beach,37.80433,-122.40577,Entire condo,Entire home/apt,2,1 bath,1.0,1.0,125.0,30,300,t,0,0,0,144,9,4,0,2020-09-30,2022-08-25,4.56,4.44,4.0,4.56,4.56,4.56,4.33,f,1,1,0,0,0.34,excellent
27065879,8077748,2013-08-11,within an hour,75,100,f,1,t,t,Bernal Heights,37.74309,-122.41176,Entire home,Entire home/apt,6,2.5 baths,3.0,3.0,287.0,30,300,t,29,59,89,179,60,0,0,2019-01-02,2021-03-22,4.82,4.87,4.65,4.97,4.97,4.9,4.7,f,1,1,0,0,1.26,excellent
27082654,203788591,2018-07-20,within a day,100,83,f,1,t,t,Presidio Heights,37.78724,-122.46002,Entire home,Entire home/apt,7,1.5 baths,3.0,3.0,133.0,30,215,t,8,9,9,55,15,3,0,2018-08-05,2022-08-04,4.73,4.67,4.53,5.0,4.8,4.87,4.73,f,1,1,0,0,0.28,excellent
27107519,46107941,2015-10-08,within an hour,100,99,t,5,t,t,Mission,37.76077,-122.42561,Entire guest suite,Entire home/apt,2,1 bath,1.0,2.0,295.0,1,365,t,10,36,66,240,334,74,5,2018-08-14,2022-11-17,4.91,4.97,4.96,4.97,5.0,4.99,4.71,f,5,5,0,0,6.37,excellent
